"tank","species","length_µm","length_mm","treatment","temperature","estimate_a","estimate_b","DW_mg","DW_µg","B_µg","B_mg.m2"
"D2","I_o",15035.867,15.035867,"0HW","20",-1.77,2.51,15.296514175372,15296.514175372,4630.25484088509,3.02631035351967
"D2","G_h",5028.573,5.028573,"0HW","20",0.19,2.34,67.8235841596152,67823.5841596152,4008.9435419402,2.62022453721581
"D2","A_o",9623.05601430455,9.62305601430455,"0HW","20",-1.69,2.6,7.35552770779828,7355.52770779828,2643.5766581827,1.72782788116516
"D2","I_o",10002.331,10.002331,"0HW","20",-1.77,2.51,5.49862456369392,5498.62456369392,1664.43365543015,1.08786513426807
"D2","G_h",5776.176,5.776176,"0HW","20",0.19,2.34,93.8077193289102,93807.7193289102,5544.82419718096,3.62406810273265
"D2","A_o",9603.11442275458,9.60311442275458,"0HW","20",-1.69,2.6,7.31596247667528,7315.96247667528,2629.3569141171,1.71853393079549
"D2","I_o",7957.884,7.957884,"0HW","20",-1.77,2.51,3.0974334684664,3097.4334684664,937.593110904778,0.612805954839724
"D2","G_h",1859.222,1.859222,"0HW","20",0.19,2.34,6.61051240148375,6610.51240148375,390.736811231862,0.255383536752851
"D2","A_o",10322.5553376406,10.3225553376406,"0HW","20",-1.69,2.6,8.82768385298536,8827.68385298536,3172.66957676294,2.07364024625029
"D2","I_o",8171.825,8.171825,"0HW","20",-1.77,2.51,3.31070766751878,3310.70766751878,1002.15121095794,0.655000791475775
"D2","G_h",5438.748,5.438748,"0HW","20",0.19,2.34,81.4830940695908,81483.0940695908,4816.335317503,3.14793158006732
"D2","A_o",12520.9166930008,12.5209166930008,"0HW","20",-1.69,2.6,14.5832367925526,14583.2367925526,5241.21530324341,3.42563091715256
"D2","I_o",8357.69,8.35769,"0HW","20",-1.77,2.51,3.50297073160682,3502.97073160682,1060.34924045739,0.693038719253193
"D2","G_h",4017.963,4.017963,"0HW","20",0.19,2.34,40.1211971906816,40121.1971906816,2371.49977202568,1.54999985099718
"D2","A_o",11170.5691165766,11.1705691165766,"0HW","20",-1.69,2.6,10.8391638199805,10839.1638199805,3895.59547690099,2.54614083457581
"D2","I_o",13855.805,13.855805,"0HW","20",-1.77,2.51,12.4593597071912,12459.3597071912,3771.44818336677,2.46499881265802
"D2","G_h",864.264,0.864264,"0HW","20",0.19,2.34,1.10091206322636,1100.91206322636,65.0731505980091,0.0425314709790909
"D2","A_o",8555.8484041932,8.5558484041932,"0HW","20",-1.69,2.6,5.41856154498102,5418.56154498102,1947.43101926618,1.27283073154652
"D2","I_o",19882.684,19.882684,"0HW","20",-1.77,2.51,30.8441122998453,30844.1122998453,9336.51279316316,6.1022959432439
"D2","G_h",3621.035,3.621035,"0HW","20",0.19,2.34,31.4534704633371,31453.4704633371,1859.16431353512,1.21514007420596
"D2","A_o",9072.3540758548,9.0723540758548,"0HW","20",-1.69,2.6,6.31061925109611,6310.61925109611,2268.03655884394,1.48237683584571
"D2","I_o",12593.836,12.593836,"0HW","20",-1.77,2.51,9.80385014095773,9803.85014095773,2967.62543766791,1.93962446906399
"D2","G_h",2001.411,2.001411,"0HW","20",0.19,2.34,7.85465113892633,7854.65113892633,464.275861380113,0.303448275411839
"D2","A_o",8507.12737208233,8.50712737208233,"0HW","20",-1.69,2.6,5.33870140997268,5338.70140997268,1918.72928674418,1.25407142924456
"D2","I_o",19765.123,19.765123,"0HW","20",-1.77,2.51,30.3883974954314,30388.3974954314,9198.5679218671,6.01213589664516
"D2","G_h",3108.288,3.108288,"0HW","20",0.19,2.34,22.0039033729333,22003.9033729333,1300.61552212869,0.850075504659275
"D2","A_o",9063.22198194412,9.06322198194412,"0HW","20",-1.69,2.6,6.29411689670043,6294.11689670043,2262.10561267413,1.47850040044061
"D2","I_o",12226.041,12.226041,"0HW","20",-1.77,2.51,9.10096571141898,9100.96571141898,2754.86232084652,1.80056360839642
"D2","G_h",2073.059,2.073059,"0HW","20",0.19,2.34,8.52847322085539,8528.47322085539,504.104406527609,0.329480004266411
"D2","A_o",7930.75501293841,7.93075501293841,"0HW","20",-1.69,2.6,4.44854296498175,4448.54296498175,1598.80634161444,1.04497146510748
"D2","I_o",24140.911,24.140911,"0HW","20",-1.77,2.51,50.2009197282643,50200.9197282643,15195.8184017456,9.93190745212132
"D2","G_h",1693.329,1.693329,"0HW","20",0.19,2.34,5.31195943738415,5311.95943738415,313.981423208677,0.20521661647626
"D2","A_o",8695.39648263669,8.69539648263669,"0HW","20",-1.69,2.6,5.65135269548668,5651.35269548668,2031.09615875791,1.32751382925354
"D2","I_o",11763.588,11.763588,"0HW","20",-1.77,2.51,8.26142400458096,8261.42400458096,2500.73304618666,1.63446604325925
"D2","G_h",2415.579,2.415579,"0HW","20",0.19,2.34,12.1974687522085,12197.4687522085,720.972861993041,0.471224092805909
"D2","A_o",8934.57226084972,8.93457226084972,"0HW","20",-1.69,2.6,6.06445518023529,6064.45518023529,2179.56519177656,1.42455241292586
"D2","I_o",10253.387,10.253387,"0HW","20",-1.77,2.51,5.85163255396706,5851.63255396706,1771.28917408583,1.15770534253976
"D2","G_h",4458.249,4.458249,"0HW","20",0.19,2.34,51.1734280382707,51173.4280382707,3024.77945385732,1.97698003520086
"D2","A_o",10459.8971249586,10.4598971249586,"0HW","20",-1.69,2.6,9.136319409483,9136.319409483,3283.59319576819,2.14613934363934
"D2","I_o",11323.599,11.323599,"0HW","20",-1.77,2.51,7.5075986630457,7507.5986630457,2272.55011530394,1.48532687274767
"D2","G_h",4588.66,4.58866,"0HW","20",0.19,2.34,54.745062775115,54745.062775115,3235.89306853661,2.11496278989321
"D2","A_o",11761.91372924,11.76191372924,"0HW","20",-1.69,2.6,12.3948927435177,12394.8927435177,4454.72445202028,2.91158460916358
"D2","I_o",9829.12,9.82912,"0HW","20",-1.77,2.51,5.26273787655781,5262.73787655781,1593.03075523405,1.0411965720484
"D2","G_h",836.088,0.836088,"0HW","20",0.19,2.34,1.01875477460956,1018.75477460956,60.2169647195318,0.0393574932807397
"D2","A_o",12083.1428309655,12.0831428309655,"0HW","20",-1.69,2.6,13.2943700687387,13294.3700687387,4777.99660270467,3.122873596539
"D2","I_o",12198.822,12.198822,"0HW","20",-1.77,2.51,9.05019453940851,9050.19453940851,2739.49388707896,1.79051888044376
"D2","G_h",3735.954,3.735954,"0HW","20",0.19,2.34,33.8391587090787,33839.1587090787,2000.17852863971,1.30730622786909
"D2","A_o",9246.33855882501,9.24633855882501,"0HW","20",-1.69,2.6,6.6301210451521,6630.1210451521,2382.86550362766,1.55742843374357
"D2","I_o",2364.545,2.364545,"0HW","20",-1.77,2.51,0.147267337361842,147.267337361842,44.5778230194295,0.0291358320388428
"D2","G_h",5230.941,5.230941,"0HW","20",0.19,2.34,74.3835296403388,74383.5296403388,4396.691423393,2.87365452509346
"D2","A_o",9526.88678013478,9.52688678013478,"0HW","20",-1.69,2.6,7.1659308067682,7165.9308067682,2575.43553195249,1.68329119735457
"D2","I_o",5020.05,5.02005,"0HW","20",-1.77,2.51,0.974489552350575,974.489552350575,294.977987496519,0.192796070259163
"D2","G_h",421.61,0.42161,"0HW","20",0.19,2.34,0.20525394518919,205.25394518919,12.1322322938207,0.00792956359073249
"D2","A_o",8074.61940816866,8.07461940816866,"0HW","20",-1.69,2.6,4.66141059972152,4661.41059972152,1675.31096953992,1.09497448989537
"D2","I_o",5313.957,5.313957,"0HW","20",-1.77,2.51,1.12408530378085,1124.08530378085,340.260621454464,0.222392563042133
"D2","G_h",4251.633,4.251633,"0HW","20",0.19,2.34,45.7952569464998,45795.2569464998,2706.88436569649,1.76920546777548
"D2","A_o",9138.72897213866,9.13872897213866,"0HW","20",-1.69,2.6,6.43136375549906,6431.36375549906,2311.43213372636,1.5107399566839
"D2","I_o",4983.642,4.983642,"0HW","20",-1.77,2.51,0.956847136287549,956.847136287549,289.637628154241,0.189305639316497
"D2","G_h",5574.616,5.574616,"0HW","20",0.19,2.34,86.326274576468,86326.274576468,5102.6079681757,3.33503788769654
"D2","A_o",9558.19504677583,9.55819504677583,"0HW","20",-1.69,2.6,7.22732043564341,7227.32043564341,2597.49896457024,1.69771174154918
"D2","I_o",4666.108,4.666108,"0HW","20",-1.77,2.51,0.811103946205031,811.103946205031,245.521164516263,0.160471349357035
"D2","G_h",3234.09,3.23409,"0HW","20",0.19,2.34,24.1445945879306,24144.5945879306,1427.14835474124,0.932776702445253
"D2","A_o",12596.5821392684,12.5965821392684,"0HW","20",-1.69,2.6,14.8134794602348,14813.4794602348,5323.96451800839,3.47971537124731
"D2","I_o",2401.111,2.401111,"0HW","20",-1.77,2.51,0.153050486964488,153.050486964488,46.3283824041504,0.0302799884994447
"D2","G_h",3589.225,3.589225,"0HW","20",0.19,2.34,30.8107025121784,30810.7025121784,1821.17132837085,1.19030805775872
"D2","A_o",8309.59375770883,8.30959375770883,"0HW","20",-1.69,2.6,5.02235561322012,5022.35561322012,1805.03460739131,1.17976118130151
"D2","I_o",5186.579,5.186579,"0HW","20",-1.77,2.51,1.05767272056493,1057.67272056493,320.157532515005,0.209253289225493
"D2","G_h",3127.549,3.127549,"0HW","20",0.19,2.34,22.3242895572371,22324.2895572371,1319.55303686499,0.862452965271238
"D2","A_o",7790.25286736929,7.79025286736929,"0HW","20",-1.69,2.6,4.24652849518106,4246.52849518106,1526.20234116807,0.997517870044491
"D2","I_o",5821.169,5.821169,"0HW","20",-1.77,2.51,1.41310886793934,1413.10886793934,427.748054325238,0.279573891715842
"D2","G_h",3169.8,3.1698,"0HW","20",0.19,2.34,23.0363970279213,23036.3970279213,1361.64457008518,0.889963771297505
"D2","A_o",8715.15717617436,8.71515717617436,"0HW","20",-1.69,2.6,5.68480513225484,5684.80513225484,2043.11896453239,1.33537187224339
"D2","I_o",6459.982,6.459982,"0HW","20",-1.77,2.51,1.83518809299308,1835.18809299308,555.511435749007,0.363079369770592
"D2","G_h",2620.596,2.620596,"0HW","20",0.19,2.34,14.7589741697964,14758.9741697964,872.379348817993,0.570182580926793
"D2","A_o",9272.67905443551,9.27267905443551,"0HW","20",-1.69,2.6,6.67934065300809,6679.34065300809,2400.55503069111,1.56899021613798
"D2","I_o",6195.942,6.195942,"0HW","20",-1.77,2.51,1.65268251607057,1652.68251607057,500.266997614561,0.326971893865726
"D2","G_h",3614.894,3.614894,"0HW","20",0.19,2.34,31.3287903632802,31328.7903632802,1851.79467230891,1.21032331523458
"D2","A_o",7155.50445050557,7.15550445050557,"0HW","20",-1.69,2.6,3.40458879943533,3404.58879943533,1223.60921451706,0.799744584651671
"D2","I_o",4937.822,4.937822,"0HW","20",-1.77,2.51,0.934918879883822,934.918879883822,282.999944940833,0.184967284275054
"D2","G_h",3528.87,3.52887,"0HW","20",0.19,2.34,29.611979746155,29611.979746155,1750.31674362763,1.14399787165204
"D2","A_o",8715.04995422588,8.71504995422588,"0HW","20",-1.69,2.6,5.68462329070387,5684.62329070387,2043.05361067897,1.33532915730652
"D2","I_o",5126.007,5.126007,"0HW","20",-1.77,2.51,1.0269416764876,1026.9416764876,310.855245472797,0.203173363054115
"D2","G_h",2612.317,2.612317,"0HW","20",0.19,2.34,14.6500987261514,14650.0987261514,865.943895544847,0.565976402316893
"D2","A_o",6874.70238131812,6.87470238131812,"0HW","20",-1.69,2.6,3.06803382844957,3068.03382844957,1102.65135794477,0.720687162055408
"D2","G_h",782.706,0.782706,"0HW","20",0.19,2.34,0.873013322892631,873.013322892631,51.6024206948668,0.0337270723495861
"D2","A_o",7879.65502282485,7.87965502282485,"0HW","20",-1.69,2.6,4.37440239676117,4374.40239676117,1572.16022139597,1.0275557002588
"D2","G_h",2319.362,2.319362,"0HW","20",0.19,2.34,11.0907873325112,11090.7873325112,655.558693965007,0.428469734617652
"D2","A_o",7758.89518134335,7.75889518134335,"0HW","20",-1.69,2.6,4.20222885459528,4202.22885459528,1510.28105034154,0.987111797608853
"D2","G_h",5182.094,5.182094,"0HW","20",0.19,2.34,72.768323694244,72768.3236942439,4301.21918424885,2.8112543687901
"D2","A_o",9280.98935669959,9.28098935669959,"0HW","20",-1.69,2.6,6.6949157175224,6694.9157175224,2406.15270887755,1.57264882933173
"D2","G_h",4845.883,4.845883,"0HW","20",0.19,2.34,62.1974590304591,62197.4590304591,3676.39228735599,2.40287077604967
"D2","A_o",8417.17536896414,8.41717536896414,"0HW","20",-1.69,2.6,5.19317044353631,5193.17044353631,1866.42545740695,1.21988591987382
"D2","G_h",4637.783,4.637783,"0HW","20",0.19,2.34,56.126297365675,56126.297365675,3317.53563520926,2.16832394458122
"D2","A_o",8930.1123938191,8.9301123938191,"0HW","20",-1.69,2.6,6.05658762434116,6056.58762434116,2176.73759218821,1.42270430861975
"D2","G_h",6373.359,6.373359,"0HW","20",0.19,2.34,118.092417803179,118092.417803179,6980.25386847745,4.56225743037742
"D2","A_o",7687.3983363001,7.6873983363001,"0HW","20",-1.69,2.6,4.10229041254673,4102.29041254673,1474.3631742693,0.963636061613918
"D2","G_h",3898.224,3.898224,"0HW","20",0.19,2.34,37.3790527009861,37379.0527009861,2209.41599867097,1.44406274422939
"D2","A_o",9211.30438957521,9.21130438957521,"0HW","20",-1.69,2.6,6.56500329097892,6565.00329097892,2359.46218277782,1.54213214560642
"D2","G_h",4211.318,4.211318,"0HW","20",0.19,2.34,44.7855802727407,44785.5802727407,2647.20399299327,1.7301986882309
"D2","A_o",6328.41799620276,6.32841799620276,"0HW","20",-1.69,2.6,2.47381607848093,2473.81607848093,889.089498606046,0.581104247454932
"D2","G_h",4366.208,4.366208,"0HW","20",0.19,2.34,48.7353787142573,48735.3787142573,2880.6702591938,1.88279101908092
"D2","A_o",8529.31422182269,8.52931422182269,"0HW","20",-1.69,2.6,5.37497807349555,5374.97807349555,1931.7671196143,1.2625928886368
"D2","G_h",3289.07,3.28907,"0HW","20",0.19,2.34,25.1160357532234,25116.0357532234,1484.56868771583,0.970306331840413
"D2","A_o",9521.94118577726,9.52194118577727,"0HW","20",-1.69,2.6,7.156262886342,7156.262886342,2571.96088135131,1.68102018388975
"D2","G_h",3746.948,3.746948,"0HW","20",0.19,2.34,34.0726363755852,34072.6363755852,2013.97901994264,1.31632615682526
"D2","A_o",11625.1780504672,11.6251780504672,"0HW","20",-1.69,2.6,12.023723883497,12023.723883497,4321.32636372882,2.82439631616263
"D2","G_h",3111.473,3.111473,"0HW","20",0.19,2.34,22.0566994753084,22056.6994753084,1303.73621526632,0.85211517337668
"D2","A_o",7502.8435444867,7.5028435444867,"0HW","20",-1.69,2.6,3.85112233543764,3851.12233543764,1384.09336735629,0.904636187814568
"D2","G_h",639.106,0.639106,"0HW","20",0.19,2.34,0.543301086786272,543.301086786272,32.1136579581977,0.0209893189269266
"D2","A_o",10927.1003384666,10.9271003384666,"0HW","20",-1.69,2.6,10.2355885698947,10235.5885698947,3678.67053202016,2.40435982484978
"D2","G_h",730.863,0.730863,"0HW","20",0.19,2.34,0.743663017392347,743.663017392347,43.9567310972338,0.0287298896060352
"D2","A_o",12000.7222199426,12.0007222199426,"0HW","20",-1.69,2.6,13.0598803019844,13059.8803019844,4693.72098053318,3.06779149054456
"D2","G_h",1174.761,1.174761,"0HW","20",0.19,2.34,2.25778132994003,2257.78132994003,133.453841962627,0.0872247333089065
"D2","A_o",10393.9369136666,10.3939369136666,"0HW","20",-1.69,2.6,8.9872784804626,8987.2784804626,3230.02788587826,2.11112933717533
"D2","G_h",3326.312,3.326312,"0HW","20",0.19,2.34,25.7865581776369,25786.5581776369,1524.20219538703,0.996210585220282
"D2","A_o",8835.39857208367,8.83539857208367,"0HW","20",-1.69,2.6,5.89098583856586,5890.98583856586,2117.22031038057,1.38380412443174
"D2","G_h",3606.213,3.606213,"0HW","20",0.19,2.34,31.1530244995479,31153.0244995479,1841.40543332908,1.20353296296018
"D2","A_o",6767.39881994354,6.76739881994354,"0HW","20",-1.69,2.6,2.94507667019605,2945.07667019605,1058.46055526846,0.691804284489191
"D2","G_h",579.201,0.579201,"0HW","20",0.19,2.34,0.43153951489781,431.53951489781,25.5076102623857,0.0166716406943697
"D2","A_o",11034.4670480411,11.0344670480411,"0HW","20",-1.69,2.6,10.499135517749,10499.135517749,3773.38930507899,2.46626751965947
"D2","G_h",1302.415,1.302415,"0HW","20",0.19,2.34,2.87417740647434,2874.17740647434,169.888027812848,0.111037926675064
"D2","A_o",11426.5988435722,11.4265988435722,"0HW","20",-1.69,2.6,11.4969899039879,11496.9899039879,4132.01817149324,2.70066547156421
"D2","G_h",2799.685,2.799685,"0HW","20",0.19,2.34,17.2280236346269,17228.0236346269,1018.32091220498,0.665569223663385
"D2","A_o",10321.0185204809,10.3210185204809,"0HW","20",-1.69,2.6,8.82426718032069,8824.26718032069,3171.44162460726,2.072837663142
"D2","G_h",3432.782,3.432782,"0HW","20",0.19,2.34,27.7595335836643,27759.5335836643,1640.82161487666,1.07243242802396
"D2","A_o",9022.79913437246,9.02279913437246,"0HW","20",-1.69,2.6,6.22138892769238,6221.38892769238,2235.96718061264,1.46141645791676
"D2","G_h",1337.314,1.337314,"0HW","20",0.19,2.34,3.05763848000333,3057.63848000333,180.732118331429,0.118125567536881
"D2","A_o",6968.34867246865,6.96834867246865,"0HW","20",-1.69,2.6,3.17788129110502,3177.88129110502,1142.13053602314,0.746490546420355
"D2","G_h",790.674,0.790674,"0HW","20",0.19,2.34,0.893951693974476,893.951693974476,52.840054308121,0.0345359832079222
"D2","A_o",7714.58538919624,7.71458538919624,"0HW","20",-1.69,2.6,4.14011814945431,4140.11814945431,1487.95846291388,0.972521871185541
"D2","G_h",1760.513,1.760513,"0HW","20",0.19,2.34,5.81829601694718,5818.29601694718,343.910168288121,0.224777887770014
"D2","A_o",8810.01317099779,8.81001317099779,"0HW","20",-1.69,2.6,5.84708018936443,5847.08018936443,2101.44062005758,1.37349060134482
"D2","G_h",2675.234,2.675234,"0HW","20",0.19,2.34,15.4891132171368,15489.1132171368,915.536699683808,0.598389999793339
"D2","A_o",6468.4925193701,6.4684925193701,"0HW","20",-1.69,2.6,2.61871362975276,2618.71362975276,941.165678533143,0.615140966361531
"D2","G_h",1956.356,1.956356,"0HW","20",0.19,2.34,7.44711490312435,7447.11490312435,440.187046539835,0.28770395198682
"D2","A_o",6559.09802517049,6.55909802517049,"0HW","20",-1.69,2.6,2.71515555369356,2715.15555369356,975.826905997466,0.637795363397037
"D2","G_h",2998.399,2.998399,"0HW","20",0.19,2.34,20.2265239479173,20226.5239479173,1195.55746812307,0.781410109884362
"D2","A_o",9061.26081518462,9.06126081518462,"0HW","20",-1.69,2.6,6.2905763944475,6290.5763944475,2260.83315616443,1.47766872951924
"D2","G_h",4606.664,4.606664,"0HW","20",0.19,2.34,55.2490094947858,55249.0094947858,3265.6805528216,2.13443173387033
"D2","A_o",7276.82644030532,7.27682644030532,"0HW","20",-1.69,2.6,3.55671644841427,3556.71644841427,1278.28389156009,0.835479667686333
"D2","G_h",7078.66,7.07866,"0HW","20",0.19,2.34,150.96819544344,150968.19544344,8923.48848354906,5.83234541408435
"D2","A_o",7126.60135802473,7.12660135802473,"0HW","20",-1.69,2.6,3.36894881169933,3368.94881169933,1210.80020292474,0.791372681650156
"D2","G_h",5265.493,5.265493,"0HW","20",0.19,2.34,75.5383254409613,75538.3254409613,4464.94955549452,2.91826768332975
"D2","A_o",7841.72533429256,7.84172533429256,"0HW","20",-1.69,2.6,4.31986553848617,4319.86553848617,1552.55967453193,1.01474488531499
"D2","G_h",1237.905,1.237905,"0HW","20",0.19,2.34,2.55204496474211,2552.04496474211,150.847294593963,0.09859300300259
"D2","A_o",6980.33858318889,6.98033858318889,"0HW","20",-1.69,2.6,3.19211751123588,3192.11751123588,1147.24703353818,0.749834662443252
"D2","G_h",3839.768,3.839768,"0HW","20",0.19,2.34,36.080592837036,36080.592837036,2132.66611364866,1.3938994206854
"D2","A_o",9178.61955029831,9.17861955029831,"0HW","20",-1.69,2.6,6.50460845293975,6504.60845293975,2337.75627798655,1.52794527972977
"D2","G_h",4155.26,4.15526,"0HW","20",0.19,2.34,43.4030046952727,43403.0046952727,2565.48216273006,1.67678572727455
"D2","A_o",8377.53721636001,8.37753721636001,"0HW","20",-1.69,2.6,5.12982501640556,5129.82501640556,1843.65911089616,1.20500595483409
"D2","G_h",4350.452,4.350452,"0HW","20",0.19,2.34,48.3248430554409,48324.8430554409,2856.40415325822,1.86693081912302
"D2","A_o",7114.6542650079,7.1146542650079,"0HW","20",-1.69,2.6,3.35428439139044,3354.28439139044,1205.52981026572,0.787927980565832
"D2","G_h",2773.252,2.773252,"0HW","20",0.19,2.34,16.8498113769376,16849.8113769376,995.965390792577,0.650957771759854
"D2","A_o",8155.34840396367,8.15534840396367,"0HW","20",-1.69,2.6,4.78355255780405,4783.55255780405,1719.20878927477,1.12366587534299
"D2","G_h",4170.949,4.170949,"0HW","20",0.19,2.34,43.7874463484924,43787.4463484924,2588.20589374523,1.69163783904917
"D2","A_o",9304.27413675142,9.30427413675142,"0HW","20",-1.69,2.6,6.73867473480253,6738.67473480253,2421.87969968803,1.58292790829283
"D2","G_h",2057.042,2.057042,"0HW","20",0.19,2.34,8.37508054073244,8375.08054073244,495.037610633829,0.32355399387832
"D2","A_o",9835.1479261557,9.8351479261557,"0HW","20",-1.69,2.6,7.78449296464728,7784.49296464728,2797.74677149423,1.82859266110734
"D2","G_h",3137.911,3.137911,"0HW","20",0.19,2.34,22.4977483462403,22497.7483462403,1329.80590834891,0.869154188463339
"D2","A_o",6324.69147268945,6.32469147268945,"0HW","20",-1.69,2.6,2.47003039019372,2470.03039019372,887.728922235623,0.580214981853348
"D2","G_h",2835.756,2.835756,"0HW","20",0.19,2.34,17.7519118056895,17751.9118056895,1049.28710377542,0.685808564559095
"D2","A_o",7028.77301274318,7.02877301274318,"0HW","20",-1.69,2.6,3.2500253459887,3250.0253459887,1168.05910934834,0.763437326371462
"D2","G_h",1172.902,1.172902,"0HW","20",0.19,2.34,2.24942978185663,2249.42978185663,132.960195317894,0.0869020884430683
"D2","A_o",6634.94009687139,6.63494009687139,"0HW","20",-1.69,2.6,2.797539428379,2797.539428379,1005.43567055941,0.657147497097655
"D2","G_h",2027.527,2.027527,"0HW","20",0.19,2.34,8.09658635656655,8096.58635656655,478.576264998478,0.31279494444345
"D2","A_o",8174.68654027644,8.17468654027644,"0HW","20",-1.69,2.6,4.81309997008989,4813.09997008989,1729.82812925031,1.13060662042504
"D2","G_h",2773.595,2.773595,"0HW","20",0.19,2.34,16.8546883647882,16854.6883647882,996.253661741248,0.651146184144606
"D2","A_o",6841.73432697295,6.84173432697295,"0HW","20",-1.69,2.6,3.02992679335515,3029.92679335515,1088.95568953184,0.711735744792053
"D2","G_h",1414.914,1.414914,"0HW","20",0.19,2.34,3.48905891164725,3489.05891164725,206.23268977321,0.134792607694909
"D2","A_o",7780.16870534319,7.78016870534319,"0HW","20",-1.69,2.6,4.23225120477793,4232.25120477793,1521.07108299719,0.99416410653411
"D2","G_h",1570.872,1.570872,"0HW","20",0.19,2.34,4.45624919692845,4456.24919692845,263.401760031725,0.172158013092631
"D2","A_o",7807.5791040144,7.8075791040144,"0HW","20",-1.69,2.6,4.27112834538374,4271.12834538374,1535.04352733092,1.0032964230921
"D2","G_h",1185.007,1.185007,"0HW","20",0.19,2.34,2.30412981127713,2304.12981127713,136.193426536893,0.0890153114620216
"D2","A_o",8999.1445907781,8.9991445907781,"0HW","20",-1.69,2.6,6.17907116933633,6179.07116933633,2220.75817825948,1.45147593350293
"D2","G_h",2270.439,2.270439,"0HW","20",0.19,2.34,10.5510825607929,10551.0825607929,623.657608436371,0.407619351919197
"D2","A_o",8130.07687745849,8.13007687745849,"0HW","20",-1.69,2.6,4.74510793846763,4745.10793846763,1705.39179308527,1.11463515887926
"D2","G_h",2501.113,2.501113,"0HW","20",0.19,2.34,13.2321968690699,13232.1968690699,782.133985415734,0.511198683278257
"D2","A_o",8661.1554130236,8.6611554130236,"0HW","20",-1.69,2.6,5.59367412744617,5593.67412744617,2010.36648140415,1.31396502052559
"D2","G_h",4999.137,4.999137,"0HW","20",0.19,2.34,66.8981935083893,66898.1935083893,3954.24518117128,2.58447397462175
"D2","A_o",10307.032556983,10.307032556983,"0HW","20",-1.69,2.6,8.79321079587106,8793.21079587106,3160.27996003606,2.06554245753991
"D2","G_h",4882.713,4.882713,"0HW","20",0.19,2.34,63.3092549630773,63309.2549630773,3742.10876605956,2.44582272291474
"D2","A_o",10012.8688933097,10.0128688933097,"0HW","20",-1.69,2.6,8.15552976395128,8155.52976395128,2931.09739716409,1.91574993278699
"D2","G_h",4286.102,4.286102,"0HW","20",0.19,2.34,46.6687592680435,46668.7592680435,2758.51569031922,1.80295143158119
"D2","A_o",7757.1527612765,7.7571527612765,"0HW","20",-1.69,2.6,4.19977568258793,4199.77568258793,1509.3993803221,0.986535542694184
"D2","G_h",7093.178,7.093178,"0HW","20",0.19,2.34,151.693722428395,151693.722428395,8966.37322278656,5.86037465541605
"D2","A_o",8477.31160255456,8.47731160255456,"0HW","20",-1.69,2.6,5.2901889249938,5290.1889249938,1901.29389964277,1.2426757514005
"D2","G_h",4561.539,4.561539,"0HW","20",0.19,2.34,53.9909113183915,53990.9113183915,3191.31638257201,2.08582770102746
"D2","A_o",14245.7727874489,14.2457727874489,"0HW","20",-1.69,2.6,20.3978143415496,20397.8143415496,7330.97447435293,4.7914865845444
"D2","G_h",3838.441,3.838441,"0HW","20",0.19,2.34,36.0514215968941,36051.4215968941,2130.94184831785,1.39277244988095
"D2","A_o",13117.6573243942,13.1176573243942,"0HW","20",-1.69,2.6,16.4598673912196,16459.8673912196,5915.67634040434,3.86645512444728
"D2","G_h",3089.74,3.08974,"0HW","20",0.19,2.34,21.69788127992,21697.88127992,1282.52704584602,0.838252971141191
"D2","A_o",12109.5847144818,12.1095847144818,"0HW","20",-1.69,2.6,13.3701429079957,13370.1429079957,4805.22936113367,3.14067278505468
"D2","G_h",1463.142,1.463142,"0HW","20",0.19,2.34,3.77372593309386,3773.72593309386,223.058901943685,0.145790131989337
"D2","A_o",15465.2291055092,15.4652291055092,"0HW","20",-1.69,2.6,25.2537880458671,25253.7880458671,9076.21142368465,5.93216432920565
"D2","G_h",2100.07,2.10007,"0HW","20",0.19,2.34,8.79077215927915,8790.77215927915,519.608477099536,0.339613383725187
"D2","A_o",12935.6985769499,12.9356985769499,"0HW","20",-1.69,2.6,15.8728059473247,15872.8059473247,5704.6864574685,3.72855324017549
"D2","G_h",1715.168,1.715168,"0HW","20",0.19,2.34,5.47365722315684,5473.65722315684,323.539120609244,0.211463477522381
"D2","A_o",8356.439778971,8.356439778971,"0HW","20",-1.69,2.6,5.09630425766974,5096.30425766974,1831.6117502065,1.19713186288007
"D2","G_h",1460.998,1.460998,"0HW","20",0.19,2.34,3.76079892565959,3760.79892565959,222.294807217457,0.145290723671541
"D2","A_o",13479.5384211535,13.4795384211535,"0HW","20",-1.69,2.6,17.6666845476334,17666.6845476334,6349.40642641945,4.14993884079702
"D2","G_h",2538.428,2.538428,"0HW","20",0.19,2.34,13.6987754889741,13698.7754889741,809.712701112477,0.529223987655214
"D2","A_o",19371.1680226184,19.3711680226184,"0HW","20",-1.69,2.6,45.3529040530535,45352.9040530535,16299.8337166674,10.6534860893251
"D2","G_h",1907.249,1.907249,"0HW","20",0.19,2.34,7.0170295643212,7017.0295643212,414.765390299723,0.271088490391976
"D2","A_o",13827.3638179952,13.8273638179952,"0HW","20",-1.69,2.6,18.876540916583,18876.540916583,6784.22880541994,4.43413647413068
"D2","G_h",2215.241,2.215241,"0HW","20",0.19,2.34,9.96059071381543,9960.59071381543,588.754580148488,0.384806915129731
